Humidity,Gaming_Hours,Physical_Activity_Hours,Age,Screen_Time_Hours,Source,Step_count,Quality of Sleep,User_ID,Stress_Level,Occupation,Support_Systems_Access,Stress Level,Mental_Health_Status,Temperature,Gender,Sleep Duration,Work_Environment_Impact,Sleep_Hours,Physical Activity Level,Person ID,Technology_Usage_Hours,Online_Support_Usage,Social_Media_Usage_Hours,Unnamed: 8
,0.07,5.86,40,12.06,tech.csv,,,USER-04296,Medium,,No,,Excellent,,Other,,Neutral,6.05,,,11.62,Yes,7.77,
,2.32,1.83,62,6.03,tech.csv,,,USER-04297,Medium,,Yes,,Good,,Male,,Neutral,7.9,,,1.4,No,5.98,
,3.64,0.53,20,10.22,tech.csv,,,USER-04298,Medium,,Yes,,Good,,Other,,Positive,4.95,,,3.61,No,6.98,
,0.63,4.08,41,8.56,tech.csv,,,USER-04299,Medium,,No,,Good,,Female,,Neutral,8.62,,,4.75,No,1.79,
,2.28,3.64,55,13.62,tech.csv,,,USER-04300,Medium,,No,,Poor,,Other,,Neutral,7.5,,,11.59,No,2.5,
,1.64,2.68,47,11.62,tech.csv,,,USER-04301,High,,No,,Fair,,Other,,Negative,7.0,,,9.31,Yes,0.14,
,3.24,4.64,27,14.01,tech.csv,,,USER-04302,Low,,Yes,,Fair,,Male,,Negative,6.31,,,8.92,Yes,0.7,
,3.57,5.18,38,4.54,tech.csv,,,USER-04303,Low,,Yes,,Excellent,,Male,,Positive,6.68,,,7.33,Yes,6.97,
,1.62,0.96,64,10.82,tech.csv,,,USER-04304,Low,,Yes,,Excellent,,Other,,Neutral,8.25,,,1.86,Yes,4.94,
,4.97,6.36,65,1.33,tech.csv,,,USER-04305,Medium,,Yes,,Poor,,Male,,Neutral,7.92,,,8.99,No,2.97,
,3.39,0.93,54,11.43,tech.csv,,,USER-04306,Medium,,Yes,,Good,,Male,,Positive,4.42,,,3.52,No,2.66,
,2.17,7.83,25,9.55,tech.csv,,,USER-04307,Medium,,No,,Fair,,Other,,Neutral,7.73,,,4.11,No,7.31,
,3.01,0.91,40,8.17,tech.csv,,,USER-04308,Medium,,Yes,,Poor,,Other,,Neutral,5.01,,,3.14,No,6.6,
,1.8,4.73,58,8.32,tech.csv,,,USER-04309,High,,Yes,,Good,,Female,,Neutral,7.87,,,4.02,No,5.17,
,1.32,2.25,37,12.92,tech.csv,,,USER-04310,High,,Yes,,Fair,,Male,,Positive,4.93,,,4.4,No,4.49,
,3.37,2.25,23,9.28,tech.csv,,,USER-04311,Medium,,No,,Excellent,,Other,,Positive,7.32,,,9.74,No,1.69,
,1.44,4.42,55,6.49,tech.csv,,,USER-04312,Medium,,No,,Fair,,Male,,Positive,5.73,,,1.6,Yes,5.68,
,1.33,3.51,25,5.64,tech.csv,,,USER-04313,Medium,,No,,Fair,,Female,,Negative,7.93,,,5.94,Yes,5.1,
,0.68,3.54,21,2.6,tech.csv,,,USER-04314,High,,No,,Excellent,,Female,,Neutral,5.7,,,5.72,Yes,2.54,
,2.07,6.3,35,7.13,tech.csv,,,USER-04315,Medium,,Yes,,Excellent,,Female,,Positive,6.28,,,3.88,Yes,4.52,
,0.22,9.24,30,1.49,tech.csv,,,USER-04316,High,,No,,Good,,Male,,Neutral,4.39,,,8.93,No,0.57,
,4.21,1.57,58,2.92,tech.csv,,,USER-04317,Low,,Yes,,Poor,,Male,,Positive,7.67,,,2.12,Yes,3.85,
,2.21,7.05,25,6.04,tech.csv,,,USER-04318,Low,,Yes,,Poor,,Female,,Negative,4.79,,,5.98,No,2.16,
,0.18,6.99,40,6.17,tech.csv,,,USER-04319,Low,,No,,Good,,Other,,Positive,6.39,,,1.17,Yes,2.63,
,3.67,3.52,40,13.25,tech.csv,,,USER-04320,Low,,Yes,,Poor,,Female,,Positive,8.49,,,8.93,Yes,7.09,
,4.45,4.98,31,8.73,tech.csv,,,USER-04321,Medium,,Yes,,Good,,Other,,Neutral,4.27,,,5.6,No,1.12,
,1.98,5.95,49,8.64,tech.csv,,,USER-04322,High,,No,,Fair,,Other,,Neutral,7.54,,,7.23,Yes,6.88,
,2.95,5.17,64,14.36,tech.csv,,,USER-04323,Medium,,No,,Good,,Other,,Neutral,6.1,,,3.94,Yes,5.59,
,4.74,6.4,25,14.7,tech.csv,,,USER-04324,Low,,Yes,,Poor,,Female,,Neutral,7.35,,,3.38,Yes,4.23,
,4.76,5.88,36,7.98,tech.csv,,,USER-04325,High,,No,,Excellent,,Other,,Negative,6.93,,,3.7,No,3.61,
,3.02,8.82,37,2.06,tech.csv,,,USER-04326,High,,Yes,,Fair,,Male,,Negative,8.93,,,2.37,Yes,3.61,
,2.74,7.31,64,9.53,tech.csv,,,USER-04327,High,,Yes,,Excellent,,Male,,Neutral,8.41,,,5.63,No,4.04,
,0.09,2.12,34,5.5,tech.csv,,,USER-04328,High,,No,,Good,,Male,,Positive,7.91,,,1.92,Yes,2.38,
,2.67,6.1,39,3.52,tech.csv,,,USER-04329,Medium,,No,,Excellent,,Female,,Neutral,6.61,,,2.88,Yes,4.4,
,0.4,0.04,24,5.4,tech.csv,,,USER-04330,Low,,No,,Good,,Female,,Positive,5.19,,,11.32,No,1.71,
,3.3,9.04,50,5.85,tech.csv,,,USER-04331,Medium,,No,,Good,,Other,,Neutral,8.95,,,3.17,Yes,5.2,
,1.67,2.68,54,9.34,tech.csv,,,USER-04332,Low,,No,,Fair,,Female,,Neutral,5.84,,,11.84,No,0.35,
,4.5,2.05,25,2.33,tech.csv,,,USER-04333,High,,Yes,,Poor,,Male,,Negative,5.89,,,4.54,Yes,3.94,
,3.56,0.18,31,11.97,tech.csv,,,USER-04334,Low,,Yes,,Excellent,,Female,,Negative,7.6,,,2.68,No,4.51,
,0.71,1.73,35,6.99,tech.csv,,,USER-04335,Low,,Yes,,Good,,Other,,Neutral,6.9,,,3.26,Yes,6.98,
,0.59,5.51,65,2.87,tech.csv,,,USER-04336,Low,,No,,Poor,,Male,,Negative,7.21,,,11.28,No,6.21,
,0.61,5.31,39,3.5,tech.csv,,,USER-04337,High,,Yes,,Poor,,Male,,Neutral,8.17,,,6.36,No,1.29,
,3.01,4.65,32,6.02,tech.csv,,,USER-04338,High,,No,,Poor,,Other,,Neutral,8.45,,,2.41,No,2.94,
,0.75,7.62,63,14.83,tech.csv,,,USER-04339,Low,,Yes,,Fair,,Female,,Negative,5.48,,,4.34,Yes,2.48,
,4.64,3.51,32,1.01,tech.csv,,,USER-04340,Low,,Yes,,Fair,,Male,,Negative,8.42,,,1.03,No,6.71,
,1.93,3.66,18,5.35,tech.csv,,,USER-04341,Medium,,Yes,,Poor,,Female,,Positive,7.82,,,9.52,No,4.93,
,3.86,6.24,42,13.45,tech.csv,,,USER-04342,Low,,Yes,,Poor,,Other,,Neutral,4.2,,,4.29,Yes,5.93,
,4.12,2.45,41,1.97,tech.csv,,,USER-04343,Low,,Yes,,Good,,Other,,Positive,7.55,,,8.04,No,5.66,
,4.13,9.82,64,11.38,tech.csv,,,USER-04344,Low,,No,,Poor,,Female,,Positive,7.9,,,6.11,No,3.39,
,1.23,3.27,37,14.22,tech.csv,,,USER-04345,High,,Yes,,Poor,,Female,,Positive,5.71,,,5.88,Yes,6.56,
,0.21,5.13,65,9.23,tech.csv,,,USER-04346,High,,Yes,,Fair,,Other,,Neutral,4.47,,,9.73,Yes,1.89,
,0.81,5.09,46,11.88,tech.csv,,,USER-04347,Low,,No,,Good,,Male,,Negative,7.0,,,6.75,Yes,6.34,
,2.4,3.82,32,9.61,tech.csv,,,USER-04348,Low,,No,,Good,,Other,,Negative,7.44,,,8.72,No,3.72,
,1.78,8.77,55,11.95,tech.csv,,,USER-04349,High,,Yes,,Poor,,Other,,Neutral,4.53,,,6.25,Yes,7.11,
,5.0,3.24,45,6.92,tech.csv,,,USER-04350,Medium,,No,,Excellent,,Male,,Negative,6.41,,,2.87,Yes,6.23,
,2.0,8.97,62,5.66,tech.csv,,,USER-04351,High,,Yes,,Excellent,,Other,,Positive,5.52,,,9.55,No,6.4,
,4.08,3.86,51,5.1,tech.csv,,,USER-04352,Low,,Yes,,Good,,Male,,Negative,5.71,,,9.86,No,1.3,
,2.91,3.06,50,6.38,tech.csv,,,USER-04353,Low,,Yes,,Excellent,,Female,,Negative,4.66,,,2.1,No,5.19,
,3.84,5.46,52,6.58,tech.csv,,,USER-04354,Low,,No,,Good,,Other,,Positive,6.03,,,9.51,No,2.32,
,0.88,1.92,51,4.25,tech.csv,,,USER-04355,Medium,,No,,Excellent,,Female,,Positive,6.44,,,10.35,Yes,2.36,
,0.59,5.46,46,8.37,tech.csv,,,USER-04356,High,,Yes,,Good,,Other,,Neutral,5.94,,,3.64,Yes,1.62,
,2.83,6.74,63,2.74,tech.csv,,,USER-04357,Low,,Yes,,Excellent,,Other,,Positive,8.01,,,1.48,No,2.12,
,3.34,9.07,47,7.46,tech.csv,,,USER-04358,Medium,,Yes,,Good,,Other,,Neutral,6.32,,,11.92,No,4.87,
,0.22,8.11,45,13.25,tech.csv,,,USER-04359,Medium,,Yes,,Good,,Male,,Negative,7.91,,,2.23,No,0.34,
,1.6,0.72,29,4.49,tech.csv,,,USER-04360,High,,No,,Poor,,Female,,Negative,8.51,,,1.4,No,7.29,
,0.95,3.99,33,12.73,tech.csv,,,USER-04361,Low,,Yes,,Poor,,Male,,Positive,6.71,,,8.5,No,5.35,
,1.31,7.33,59,1.23,tech.csv,,,USER-04362,Medium,,No,,Poor,,Male,,Negative,4.09,,,5.34,Yes,0.02,
,0.98,7.1,57,8.81,tech.csv,,,USER-04363,High,,Yes,,Excellent,,Male,,Positive,8.89,,,10.46,Yes,1.58,
,1.86,6.71,64,3.32,tech.csv,,,USER-04364,High,,No,,Excellent,,Other,,Negative,5.26,,,10.23,Yes,2.44,
,3.96,0.55,52,5.13,tech.csv,,,USER-04365,Medium,,No,,Good,,Male,,Positive,7.62,,,8.86,No,3.87,
,1.19,7.24,57,12.53,tech.csv,,,USER-04366,Medium,,No,,Poor,,Other,,Neutral,5.91,,,8.75,No,7.43,
,4.11,0.93,57,5.73,tech.csv,,,USER-04367,Medium,,Yes,,Poor,,Other,,Positive,8.3,,,1.66,No,1.82,
,4.85,4.59,60,5.56,tech.csv,,,USER-04368,Low,,No,,Poor,,Female,,Positive,8.35,,,4.57,Yes,0.26,
,0.2,0.81,47,11.97,tech.csv,,,USER-04369,High,,Yes,,Good,,Female,,Neutral,8.29,,,10.58,Yes,0.65,
,0.73,4.63,26,11.47,tech.csv,,,USER-04370,High,,No,,Poor,,Male,,Neutral,4.24,,,6.78,No,5.13,
,2.21,8.32,22,9.13,tech.csv,,,USER-04371,Medium,,Yes,,Poor,,Male,,Negative,8.57,,,1.26,Yes,1.45,
,0.53,4.48,47,14.45,tech.csv,,,USER-04372,High,,No,,Excellent,,Other,,Negative,8.48,,,9.13,No,2.38,
,3.76,8.19,30,2.81,tech.csv,,,USER-04373,High,,Yes,,Fair,,Male,,Positive,6.79,,,10.9,Yes,4.19,
,0.16,7.69,24,7.03,tech.csv,,,USER-04374,Medium,,No,,Good,,Other,,Neutral,5.78,,,11.62,No,3.74,
,4.32,7.3,50,5.24,tech.csv,,,USER-04375,High,,No,,Fair,,Female,,Negative,8.92,,,4.47,No,7.18,
,2.91,5.84,59,1.24,tech.csv,,,USER-04376,High,,No,,Poor,,Other,,Neutral,4.03,,,3.41,Yes,5.31,
,0.16,4.02,65,1.66,tech.csv,,,USER-04377,Medium,,No,,Fair,,Other,,Neutral,7.44,,,6.98,Yes,7.41,
,3.34,8.0,42,8.55,tech.csv,,,USER-04378,Medium,,No,,Good,,Male,,Negative,4.0,,,7.16,Yes,1.5,
,3.85,6.64,27,4.96,tech.csv,,,USER-04379,Low,,No,,Fair,,Other,,Negative,7.53,,,4.44,No,1.34,
,1.99,3.25,55,12.27,tech.csv,,,USER-04380,Medium,,Yes,,Excellent,,Female,,Negative,5.38,,,9.84,Yes,2.58,
,4.26,6.74,34,8.59,tech.csv,,,USER-04381,Low,,No,,Excellent,,Male,,Negative,4.56,,,5.11,No,0.96,
,3.75,4.34,30,12.91,tech.csv,,,USER-04382,High,,No,,Excellent,,Other,,Negative,7.54,,,9.35,No,4.03,
,3.25,9.93,35,3.08,tech.csv,,,USER-04383,Low,,Yes,,Poor,,Other,,Negative,8.57,,,10.45,Yes,3.18,
,1.65,2.62,20,13.61,tech.csv,,,USER-04384,Low,,Yes,,Fair,,Male,,Negative,7.74,,,4.84,Yes,0.62,
,3.99,9.79,50,10.48,tech.csv,,,USER-04385,Low,,No,,Excellent,,Other,,Neutral,7.24,,,9.09,No,2.37,
,1.35,3.27,51,10.84,tech.csv,,,USER-04386,Medium,,Yes,,Poor,,Female,,Negative,8.8,,,11.87,No,7.14,
,2.46,8.01,35,9.66,tech.csv,,,USER-04387,High,,Yes,,Poor,,Other,,Neutral,4.64,,,7.97,Yes,7.07,
,2.73,5.06,64,14.62,tech.csv,,,USER-04388,High,,Yes,,Good,,Female,,Positive,6.55,,,6.21,No,1.0,
,0.44,9.39,29,6.62,tech.csv,,,USER-04389,Low,,No,,Excellent,,Other,,Positive,5.91,,,10.74,No,0.8,
,1.96,0.47,31,6.04,tech.csv,,,USER-04390,Low,,Yes,,Excellent,,Other,,Positive,7.75,,,2.87,No,0.39,
,1.45,3.54,28,4.61,tech.csv,,,USER-04391,Medium,,No,,Fair,,Male,,Positive,4.72,,,1.53,No,0.75,
,4.04,5.14,29,1.57,tech.csv,,,USER-04392,High,,No,,Good,,Other,,Positive,5.54,,,7.16,Yes,0.33,
,0.01,3.19,19,8.31,tech.csv,,,USER-04393,Medium,,Yes,,Excellent,,Other,,Neutral,8.08,,,2.8,Yes,3.09,
,1.04,7.49,57,1.24,tech.csv,,,USER-04394,Low,,Yes,,Fair,,Male,,Negative,8.86,,,5.82,No,3.4,
,0.58,4.39,45,1.18,tech.csv,,,USER-04395,Medium,,No,,Excellent,,Male,,Positive,8.97,,,7.84,Yes,7.28,
,0.82,1.62,25,9.75,tech.csv,,,USER-04396,Medium,,No,,Fair,,Male,,Negative,7.75,,,4.06,No,6.63,
,4.63,0.1,47,9.54,tech.csv,,,USER-04397,High,,Yes,,Excellent,,Female,,Negative,8.05,,,5.35,Yes,0.89,
,4.06,8.37,63,5.34,tech.csv,,,USER-04398,Low,,No,,Fair,,Male,,Positive,8.67,,,4.77,No,1.98,
,2.22,4.24,29,1.37,tech.csv,,,USER-04399,Medium,,No,,Good,,Female,,Neutral,7.24,,,10.27,Yes,1.63,
,1.15,6.81,53,4.96,tech.csv,,,USER-04400,High,,Yes,,Poor,,Male,,Neutral,6.48,,,7.57,Yes,3.59,
,4.15,3.59,44,14.05,tech.csv,,,USER-04401,Medium,,No,,Excellent,,Male,,Negative,5.41,,,4.64,Yes,1.98,
,4.68,6.87,39,13.82,tech.csv,,,USER-04402,High,,No,,Poor,,Male,,Positive,5.38,,,7.54,Yes,2.25,
,2.31,1.09,41,2.06,tech.csv,,,USER-04403,High,,No,,Poor,,Other,,Negative,4.09,,,11.82,No,2.45,
,2.78,7.77,56,12.04,tech.csv,,,USER-04404,High,,No,,Excellent,,Female,,Negative,7.65,,,11.35,No,0.12,
,4.28,5.62,23,12.37,tech.csv,,,USER-04405,High,,No,,Poor,,Other,,Neutral,6.44,,,7.74,No,3.45,
,0.91,0.9,48,4.14,tech.csv,,,USER-04406,Medium,,No,,Good,,Female,,Positive,7.83,,,10.48,Yes,7.61,
,4.45,6.73,22,2.73,tech.csv,,,USER-04407,High,,Yes,,Good,,Other,,Positive,4.47,,,6.72,No,3.15,
,1.52,8.35,26,5.51,tech.csv,,,USER-04408,Low,,No,,Excellent,,Male,,Positive,4.89,,,1.75,Yes,6.09,
,1.87,3.68,50,3.89,tech.csv,,,USER-04409,Low,,No,,Fair,,Male,,Positive,7.16,,,5.24,No,5.94,
,2.05,9.87,47,6.52,tech.csv,,,USER-04410,Medium,,No,,Fair,,Male,,Neutral,7.05,,,2.44,No,6.66,
,2.51,7.3,18,4.3,tech.csv,,,USER-04411,High,,Yes,,Poor,,Male,,Neutral,6.79,,,7.24,No,4.85,
,0.51,5.27,42,3.29,tech.csv,,,USER-04412,Medium,,No,,Excellent,,Male,,Positive,7.69,,,9.29,Yes,3.32,
,4.27,2.87,26,3.33,tech.csv,,,USER-04413,High,,No,,Poor,,Female,,Positive,7.83,,,10.52,No,0.42,
,0.17,3.13,41,10.64,tech.csv,,,USER-04414,Low,,Yes,,Excellent,,Male,,Positive,4.39,,,7.21,No,1.25,
,4.58,6.18,18,7.24,tech.csv,,,USER-04415,Medium,,Yes,,Fair,,Female,,Negative,5.75,,,11.95,Yes,0.24,
,3.29,5.01,52,9.54,tech.csv,,,USER-04416,Low,,No,,Fair,,Other,,Neutral,8.65,,,11.0,No,0.9,
,1.96,0.38,44,10.66,tech.csv,,,USER-04417,Medium,,No,,Good,,Other,,Negative,8.14,,,7.73,Yes,0.43,
,1.28,5.07,43,8.81,tech.csv,,,USER-04418,Medium,,No,,Good,,Male,,Negative,4.95,,,4.25,Yes,6.94,
,4.11,7.53,29,6.3,tech.csv,,,USER-04419,Medium,,No,,Fair,,Male,,Negative,7.31,,,9.81,No,1.45,
,2.22,2.62,34,6.16,tech.csv,,,USER-04420,Low,,Yes,,Poor,,Male,,Negative,6.13,,,7.21,Yes,3.49,
,3.39,8.63,47,13.99,tech.csv,,,USER-04421,Medium,,Yes,,Poor,,Male,,Negative,8.94,,,9.49,Yes,0.52,
,4.46,7.69,18,10.06,tech.csv,,,USER-04422,Low,,Yes,,Good,,Female,,Neutral,5.81,,,1.66,Yes,7.92,
,4.93,9.3,22,4.81,tech.csv,,,USER-04423,Low,,Yes,,Good,,Other,,Positive,7.11,,,7.31,Yes,4.67,
,0.35,6.34,45,1.63,tech.csv,,,USER-04424,Low,,No,,Fair,,Male,,Negative,6.82,,,4.82,No,6.34,
,3.14,5.44,30,3.87,tech.csv,,,USER-04425,Medium,,Yes,,Excellent,,Male,,Neutral,8.21,,,5.34,No,7.84,
,0.24,3.16,59,6.75,tech.csv,,,USER-04426,Low,,Yes,,Good,,Male,,Negative,8.91,,,8.79,Yes,3.54,
,2.19,7.48,27,7.13,tech.csv,,,USER-04427,High,,Yes,,Fair,,Other,,Negative,5.19,,,5.02,Yes,1.33,
,2.71,8.28,27,3.08,tech.csv,,,USER-04428,Medium,,Yes,,Fair,,Male,,Negative,7.12,,,5.47,No,1.57,
,2.67,6.84,51,14.92,tech.csv,,,USER-04429,High,,Yes,,Poor,,Female,,Positive,6.03,,,8.57,No,1.31,
,4.72,4.13,49,1.24,tech.csv,,,USER-04430,Low,,No,,Excellent,,Other,,Positive,6.37,,,5.93,No,6.93,
,4.99,4.77,37,13.24,tech.csv,,,USER-04431,High,,Yes,,Poor,,Female,,Neutral,7.91,,,4.15,Yes,7.27,
,1.43,0.73,56,3.65,tech.csv,,,USER-04432,High,,No,,Excellent,,Male,,Positive,7.6,,,4.63,Yes,0.58,
,4.32,9.5,50,8.37,tech.csv,,,USER-04433,Medium,,Yes,,Good,,Other,,Positive,7.35,,,9.19,Yes,6.53,
,1.62,9.61,61,7.8,tech.csv,,,USER-04434,High,,No,,Good,,Other,,Negative,4.78,,,9.07,No,7.97,
,4.26,1.13,39,3.22,tech.csv,,,USER-04435,High,,Yes,,Poor,,Other,,Negative,4.13,,,1.94,No,7.18,
,3.24,9.54,56,6.08,tech.csv,,,USER-04436,High,,No,,Fair,,Other,,Positive,5.95,,,10.0,No,3.05,
,1.08,7.69,24,14.88,tech.csv,,,USER-04437,Medium,,No,,Poor,,Male,,Positive,5.93,,,6.52,Yes,2.24,
,4.3,4.36,52,5.97,tech.csv,,,USER-04438,Low,,Yes,,Fair,,Male,,Neutral,6.88,,,1.58,No,0.69,
,0.74,8.94,36,6.29,tech.csv,,,USER-04439,Medium,,Yes,,Good,,Male,,Neutral,7.29,,,8.85,No,2.99,
,3.67,0.37,38,4.53,tech.csv,,,USER-04440,High,,No,,Poor,,Male,,Negative,4.25,,,9.82,Yes,0.23,
,0.14,9.22,64,14.39,tech.csv,,,USER-04441,High,,No,,Good,,Other,,Negative,6.9,,,10.84,No,2.17,
,1.01,3.25,24,2.17,tech.csv,,,USER-04442,Medium,,No,,Poor,,Male,,Neutral,8.56,,,3.6,Yes,0.61,
,3.14,2.44,62,2.24,tech.csv,,,USER-04443,Low,,No,,Poor,,Male,,Positive,7.05,,,2.55,Yes,4.58,
,4.1,7.48,23,12.47,tech.csv,,,USER-04444,High,,Yes,,Good,,Female,,Negative,7.3,,,7.52,No,7.03,
,2.55,6.96,31,11.3,tech.csv,,,USER-04445,Medium,,No,,Excellent,,Other,,Neutral,5.01,,,5.71,Yes,4.03,
,3.01,2.32,59,14.66,tech.csv,,,USER-04446,High,,Yes,,Fair,,Other,,Positive,8.58,,,6.34,Yes,6.15,
,2.33,5.92,52,10.96,tech.csv,,,USER-04447,Medium,,No,,Fair,,Male,,Negative,5.24,,,6.0,No,5.47,
,0.46,9.19,51,8.56,tech.csv,,,USER-04448,Low,,No,,Poor,,Female,,Positive,5.11,,,9.84,Yes,6.36,
,1.9,7.17,25,5.75,tech.csv,,,USER-04449,Low,,Yes,,Good,,Female,,Negative,6.76,,,1.64,Yes,2.87,
,1.64,5.32,65,4.96,tech.csv,,,USER-04450,Medium,,Yes,,Poor,,Other,,Positive,4.63,,,9.79,Yes,4.77,
,1.12,1.82,33,1.49,tech.csv,,,USER-04451,Medium,,No,,Excellent,,Male,,Neutral,5.9,,,2.66,No,6.45,
,3.27,6.32,61,5.29,tech.csv,,,USER-04452,High,,Yes,,Fair,,Female,,Negative,8.21,,,8.63,No,5.51,
,3.66,2.56,58,11.85,tech.csv,,,USER-04453,Low,,No,,Excellent,,Male,,Positive,4.52,,,10.25,Yes,5.72,
,1.21,1.84,36,5.99,tech.csv,,,USER-04454,Medium,,No,,Fair,,Female,,Neutral,4.32,,,11.09,No,6.69,
,1.95,9.68,38,5.13,tech.csv,,,USER-04455,Low,,Yes,,Fair,,Other,,Negative,8.73,,,4.07,Yes,0.52,
,3.94,2.83,47,1.86,tech.csv,,,USER-04456,Medium,,Yes,,Excellent,,Female,,Negative,8.6,,,8.56,Yes,3.86,
,1.19,1.89,23,1.8,tech.csv,,,USER-04457,High,,No,,Fair,,Female,,Positive,8.29,,,7.46,Yes,0.31,
,4.17,2.8,20,2.28,tech.csv,,,USER-04458,Medium,,Yes,,Fair,,Other,,Positive,8.01,,,8.19,No,2.14,
,3.9,3.2,38,1.05,tech.csv,,,USER-04459,Low,,No,,Poor,,Other,,Positive,7.32,,,10.27,No,2.22,
,4.08,9.48,30,7.34,tech.csv,,,USER-04460,Medium,,No,,Fair,,Other,,Neutral,8.08,,,2.39,No,0.54,
,2.76,0.52,27,2.84,tech.csv,,,USER-04461,Medium,,No,,Poor,,Female,,Negative,7.81,,,7.74,No,0.62,
,4.39,4.06,43,10.74,tech.csv,,,USER-04462,Low,,No,,Poor,,Female,,Positive,6.95,,,5.07,Yes,0.07,
,2.14,9.99,45,5.71,tech.csv,,,USER-04463,Low,,Yes,,Good,,Male,,Neutral,8.59,,,6.02,Yes,5.24,
,1.03,5.49,18,14.77,tech.csv,,,USER-04464,Medium,,Yes,,Good,,Male,,Negative,7.43,,,2.73,No,1.92,
,0.27,7.97,22,1.48,tech.csv,,,USER-04465,Medium,,No,,Fair,,Female,,Negative,8.47,,,11.73,Yes,7.32,
,3.42,0.72,65,3.17,tech.csv,,,USER-04466,High,,Yes,,Fair,,Other,,Positive,7.25,,,10.26,Yes,6.87,
,0.91,2.0,44,4.45,tech.csv,,,USER-04467,High,,Yes,,Poor,,Male,,Positive,5.76,,,6.28,Yes,3.25,
,2.77,9.12,31,6.14,tech.csv,,,USER-04468,High,,Yes,,Excellent,,Other,,Negative,6.87,,,2.4,Yes,0.87,
,3.3,9.04,53,10.92,tech.csv,,,USER-04469,High,,No,,Good,,Other,,Neutral,4.85,,,10.21,No,4.74,
,1.67,0.15,42,6.52,tech.csv,,,USER-04470,Low,,Yes,,Poor,,Male,,Neutral,5.12,,,5.55,No,7.49,
,0.18,3.5,23,6.87,tech.csv,,,USER-04471,High,,No,,Poor,,Male,,Positive,5.93,,,4.43,Yes,0.1,
,4.93,3.71,48,8.37,tech.csv,,,USER-04472,Medium,,Yes,,Poor,,Male,,Positive,7.75,,,6.53,Yes,7.79,
,3.23,5.03,29,12.57,tech.csv,,,USER-04473,High,,Yes,,Fair,,Male,,Positive,6.3,,,10.72,No,5.63,
,3.32,4.49,21,7.1,tech.csv,,,USER-04474,High,,Yes,,Fair,,Male,,Positive,6.29,,,1.54,No,5.59,
,4.14,4.98,40,14.64,tech.csv,,,USER-04475,Medium,,No,,Good,,Female,,Positive,4.84,,,8.56,No,6.33,
,4.91,2.66,64,13.15,tech.csv,,,USER-04476,Low,,No,,Excellent,,Other,,Positive,5.06,,,7.44,No,4.98,
,4.18,7.94,48,7.55,tech.csv,,,USER-04477,High,,Yes,,Excellent,,Female,,Neutral,5.88,,,7.52,Yes,6.39,
,0.29,0.52,53,11.42,tech.csv,,,USER-04478,Medium,,Yes,,Poor,,Male,,Positive,6.22,,,4.38,Yes,7.01,
,2.28,3.05,49,8.94,tech.csv,,,USER-04479,High,,Yes,,Excellent,,Other,,Neutral,4.98,,,3.79,No,6.46,
,2.33,5.78,40,1.88,tech.csv,,,USER-04480,High,,No,,Good,,Female,,Negative,5.46,,,2.64,No,5.25,
,0.18,6.62,40,3.51,tech.csv,,,USER-04481,Medium,,No,,Excellent,,Other,,Negative,4.81,,,3.0,No,2.02,
,3.6,4.49,19,1.2,tech.csv,,,USER-04482,High,,No,,Excellent,,Male,,Neutral,7.31,,,1.65,Yes,7.62,
,0.36,0.86,57,1.05,tech.csv,,,USER-04483,High,,Yes,,Good,,Male,,Neutral,6.3,,,5.56,Yes,1.64,
,4.34,4.0,21,4.68,tech.csv,,,USER-04484,Low,,Yes,,Excellent,,Female,,Positive,6.81,,,9.8,No,0.71,
,3.3,8.74,44,2.71,tech.csv,,,USER-04485,Medium,,No,,Fair,,Other,,Positive,5.52,,,10.09,No,4.69,
,2.57,1.02,41,14.2,tech.csv,,,USER-04486,Low,,No,,Good,,Other,,Neutral,8.57,,,10.36,No,4.34,
,1.19,4.01,46,14.63,tech.csv,,,USER-04487,Low,,Yes,,Fair,,Male,,Neutral,6.48,,,7.57,Yes,3.66,
,1.64,9.03,34,9.53,tech.csv,,,USER-04488,Low,,No,,Good,,Other,,Neutral,8.39,,,5.86,Yes,2.01,
,3.18,0.43,24,5.95,tech.csv,,,USER-04489,Medium,,Yes,,Fair,,Female,,Neutral,4.04,,,9.12,Yes,1.62,
,3.35,2.01,30,12.43,tech.csv,,,USER-04490,Medium,,No,,Excellent,,Female,,Neutral,5.96,,,3.63,Yes,0.69,
,3.67,1.67,22,2.12,tech.csv,,,USER-04491,High,,No,,Excellent,,Male,,Negative,7.16,,,7.28,No,6.15,
,2.24,8.44,38,2.57,tech.csv,,,USER-04492,Medium,,No,,Excellent,,Male,,Positive,8.8,,,9.02,Yes,1.79,
,1.97,7.94,30,3.12,tech.csv,,,USER-04493,Medium,,Yes,,Poor,,Other,,Positive,8.78,,,6.49,No,7.97,
,1.9,9.7,25,11.12,tech.csv,,,USER-04494,High,,Yes,,Poor,,Male,,Negative,4.82,,,4.89,Yes,2.02,
,2.39,3.77,27,4.06,tech.csv,,,USER-04495,Low,,Yes,,Poor,,Male,,Positive,8.43,,,4.57,No,1.26,
,2.27,8.63,18,12.89,tech.csv,,,USER-04496,High,,Yes,,Good,,Other,,Negative,8.65,,,11.25,Yes,2.53,
,4.07,5.92,24,6.51,tech.csv,,,USER-04497,High,,No,,Good,,Male,,Positive,6.24,,,11.25,Yes,6.41,
